PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2015;2016;2017;2018;2019
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;man;481;435;411;418;375
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34092;B Communication and Multimedia Design;voltijd onderwijs;vrouw;295;287;309;327;337
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;man;313;280;267;270;275
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;vrouw;70;84;92;101;108
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;man;150;152;152;140;141
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34275;B Chemische Technologie;voltijd onderwijs;vrouw;143;144;143;142;108
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;man;260;265;249;273;249
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;vrouw;32;39;49;49;52
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;man;418;446;407;395;406
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);34389;B Industrieel Product Ontwerpen;voltijd onderwijs;vrouw;221;238;218;209;214
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;27UM;De Haagse Hogeschool;techniek;n.v.t. (techniek);39234;B Commercieel Ingenieur;voltijd onderwijs;man;1;0;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35204;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Pedagogiek;deeltijd onderwijs;vrouw;4;1;0;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;man;143;150;142;133;134
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;44739;M Muziek;voltijd onderwijs;vrouw;116;130;130;121;112
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;man;18;18;15;13;14
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49104;M Sonologie;voltijd onderwijs;vrouw;4;2;2;4;6
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;man;2;2;3;2;2
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49105;M Opera;voltijd onderwijs;vrouw;3;2;2;3;3
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;man;7;8;6;8;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49106;M Type and Media;voltijd onderwijs;vrouw;5;4;7;4;5
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;man;0;0;12;30;39
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;vrouw;0;0;21;38;53
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;man;4;4;7;8;7
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;23KJ;Hogeschool der Kunsten Den Haag;taal en cultuur;voortgezette kunstopleidingen;49238;M Interieurarchitectuur;voltijd onderwijs;vrouw;14;16;15;12;15
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;man;23;23;14;11;11
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;vrouw;272;218;200;200;122
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;25DW;Hogeschool Utrecht;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;voltijd onderwijs;vrouw;0;1;1;0;0
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;man;19;20;21;24;18
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;27PZ;Hogeschool INHOLLAND;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;vrouw;32;39;44;32;24
Zuid-Holland;0518;'s-Gravenhage;reguliere inst.;master;30GB;Fontys Hogescholen;gedrag en maatschappij;hogere kaderopleiding pedagogiek;44113;M Pedagogiek;deeltijd onderwijs;man;1;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;deeltijd onderwijs;vrouw;3;2;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;man;4;7;6;7;14
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);80011;Ad Management in de Zorg;duaal onderwijs;vrouw;31;28;37;33;54
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);80045;Ad Onderwijsondersteuner Gezondheidszorg en Welzijn;deeltijd onderwijs;vrouw;0;4;4;1;0
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);80045;Ad Onderwijsondersteuner Gezondheidszorg en Welzijn;voltijd onderwijs;man;1;2;2;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);80045;Ad Onderwijsondersteuner Gezondheidszorg en Welzijn;voltijd onderwijs;vrouw;17;17;12;5;10
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);80060;Ad Onderwijsondersteuner Omgangskunde;deeltijd onderwijs;man;3;1;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);80060;Ad Onderwijsondersteuner Omgangskunde;deeltijd onderwijs;vrouw;4;2;1;1;1
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);80060;Ad Onderwijsondersteuner Omgangskunde;voltijd onderwijs;man;3;2;1;0;2
Zuid-Holland;0546;Leiden;reguliere inst.;associate degree;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);80060;Ad Onderwijsondersteuner Omgangskunde;voltijd onderwijs;vrouw;11;15;11;6;8
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;392;446;461;558;572
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;171;171;184;226;264
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;115;117;109;106;119
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;342;329;323;317;360
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;131;157;143;166;159
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;230;285;305;312;296
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;man;5;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);39205;B HBO - Rechten;deeltijd onderwijs;vrouw;4;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;man;248;247;278;288;260
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;economie;n.v.t. (economie);39205;B HBO - Rechten;voltijd onderwijs;vrouw;554;610;655;673;677
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;man;5;1;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;deeltijd onderwijs;vrouw;12;6;1;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;duaal onderwijs;man;17;14;9;13;15
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;duaal onderwijs;vrouw;19;17;6;13;21
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;man;202;210;185;160;180
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;vrouw;463;488;531;516;516
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34608;B Sociaal Werk;deeltijd onderwijs;man;7;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34608;B Sociaal Werk;deeltijd onderwijs;vrouw;13;4;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34608;B Sociaal Werk;voltijd onderwijs;man;184;206;188;172;174
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34608;B Sociaal Werk;voltijd onderwijs;vrouw;860;869;802;780;759
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34610;B Culturele en Maatschappelijke Vorming;voltijd onderwijs;man;1;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;man;2;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;deeltijd onderwijs;vrouw;2;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;man;69;80;71;81;67
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34641;B Sociaal-Juridische Dienstverlening;voltijd onderwijs;vrouw;333;369;371;378;373
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;deeltijd onderwijs;vrouw;3;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;man;32;36;35;30;31
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34644;B Vaktherapie;voltijd onderwijs;vrouw;243;254;241;236;219
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;deeltijd onderwijs;man;2;2;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;deeltijd onderwijs;vrouw;2;2;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;duaal onderwijs;man;9;8;4;5;6
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;duaal onderwijs;vrouw;24;16;14;26;41
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;2;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;27;40;39;35;45
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;167;205;234;237;281
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;121;117;135;125;132
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;629;724;815;796;875
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;man;243;247;233;247;231
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;vrouw;284;287;247;249;271
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;40;36;51;52;81
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;134;150;164;198;308
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;169;170;171;172;193
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;810;808;782;816;824
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;deeltijd onderwijs;man;1;0;0;0;1
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;deeltijd onderwijs;vrouw;8;3;4;6;8
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;man;4;3;1;0;2
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;vrouw;16;16;21;19;23
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;man;7;8;12;10;13
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;vrouw;10;11;12;13;13
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35388;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn;deeltijd onderwijs;man;9;6;4;2;2
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35388;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn;deeltijd onderwijs;vrouw;41;29;27;36;36
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35388;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn;voltijd onderwijs;man;2;3;1;3;4
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35388;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Gezondheidszorg en Welzijn;voltijd onderwijs;vrouw;51;56;67;80;83
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35421;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde;deeltijd onderwijs;man;8;11;13;14;9
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35421;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde;deeltijd onderwijs;vrouw;25;18;19;16;15
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35421;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde;voltijd onderwijs;man;18;12;14;18;19
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;onderwijs;n.v.t. (onderwijs);35421;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in omgangskunde;voltijd onderwijs;vrouw;86;65;81;90;90
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;man;249;237;249;266;254
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34396;B Chemie;voltijd onderwijs;vrouw;146;137;121;126;125
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;man;223;218;253;259;283
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34397;B Biologie en Medisch Laboratoriumonderzoek;voltijd onderwijs;vrouw;383;408;458;543;545
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34479;B Informatica;duaal onderwijs;man;2;0;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34479;B Informatica;duaal onderwijs;vrouw;1;1;0;0;0
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34479;B Informatica;voltijd onderwijs;man;609;689;713;828;841
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);34479;B Informatica;voltijd onderwijs;vrouw;44;62;76;105;112
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);39215;B Bio-informatica;voltijd onderwijs;man;157;182;156;157;162
Zuid-Holland;0546;Leiden;reguliere inst.;bachelor;21RI;Hogeschool Leiden;techniek;n.v.t. (techniek);39215;B Bio-informatica;voltijd onderwijs;vrouw;65;89;81;86;102
Zuid-Holland;0546;Leiden;reguliere inst.;master;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);40019;M Jeugdzorg;deeltijd onderwijs;man;6;4;2;4;8
Zuid-Holland;0546;Leiden;reguliere inst.;master;21RI;Hogeschool Leiden;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);40019;M Jeugdzorg;deeltijd onderwijs;vrouw;36;33;30;29;28
Zuid-Holland;0546;Leiden;reguliere inst.;master;21RI;Hogeschool Leiden;gezondheidszorg;n.v.t. (gezondheidszorg);49246;M Advanced Nursing Practice;duaal onderwijs;man;8;10;11;10;9
